#Position (bp)	Coverage	Std
1.2399331055E9	68.09002424044138	78.05683855981319
1.240067526E9	87.29405678984779	306.27712985532014
1.2402015135E9	66.68435862894776	73.64010673242495
1.2403343185E9	51.19395408743087	43.16003244480259
1.240463255E9	47.183495785769324	39.146589209333925
1.2405882285E9	99.63804165591952	158.94582677617402
1.2407117605E9	9.570195121951219	25.938790520348796
1.2408344905E9	59.53446023191246	34.5256356433425
1.2409547685E9	54.89327326920471	37.7708015635349
1.241072398E9	14.35051168030863	30.652252134679077
1.241189119E9	48.784741870845124	42.486671974518984
1.2413052295E9	49.79621707405427	83.50568174636214
1.241419816E9	49.69595782073814	36.97199998314724
1.241532907E9	56.98601163336314	45.620397143128955
1.2416443825E9	0.07474545454545455	0.4269021603897719
1.241754342E9	32.02623750216068	23.298904764743025
1.241862925E9	66.7345193804955	33.08953408180634
1.2419699985E9	55.594293732460244	32.729620441678115
1.2420765565E9	56.048985086992545	28.703284152284045
1.242181084E9	41.437966141249916	42.431799954639935
1.2422839165E9	67.13544239783712	147.87807046860226
1.2423864675E9	59.10200829129023	35.3961862849642
1.242487262E9	27.61876088729572	22.42626135926509
1.2425862765E9	59.10223266745006	32.595007736721634
1.242684779E9	49.48858977098149	32.582020841016984
1.2427829085E9	29.04993365315913	32.31578392647922
1.242880977E9	38.076991249605264	93.58794725803783
1.2429778635E9	68.78255548814928	35.45096064468679
1.2430734425E9	53.18787675820496	34.42529444958153
1.2431687625E9	3.3812994278983677	9.305142020022485
1.243263771E9	19.24053766499173	26.64191932837194
1.243358506E9	51.27891602585122	33.07187591647133
1.2434521555E9	54.9076629509045	32.882153396457845
1.2435446105E9	27.187429464363227	21.780869210491705
1.243636722E9	65.71177678096252	34.72628609676286
1.2437286695E9	34.55828541557763	43.686783416773316
1.2438202425E9	59.54315499003526	36.205802618219245
1.24391134E9	56.46792776732363	38.39724495745584
1.244002133E9	62.50539613947284	45.83533102223996
1.244091285E9	171.63926659131647	1053.1850511855619
1.2441785805E9	0.062425287356321836	0.5030710285537371
1.244265562E9	52.854834814806296	33.60646876111319
1.2443525005E9	28.394573946659918	25.238113798534645
1.2444394075E9	43.052439585730724	61.55276928143883
1.244526171E9	35.753287081394944	49.32541974740336
1.244612722E9	27.62782307025152	22.60900382727792
1.2446990635E9	96.95904092427617	155.81284239299487
1.244784807E9	1.8325379049941954	7.729875182976693
1.2448699465E9	1.5366235294117647	5.5091901828297996
1.2449549465E9	9.2806	17.650520738860404
1.2450363635E9	0.13458128838296887	0.8490618533319362
1.2450788635E9	0.049539492045771696	0.27854732613009003
1.245124483E9	54.41116648626789	36.1179670941308
1.245208322E9	29.05437473835297	20.996389458970807
1.245291749E9	21.773895181924107	31.18764359714437
1.2453749645E9	39.042557284027794	55.12553296870073
1.24545813E9	25.904568906421	20.791416160640775
1.2455410435E9	46.753755533515566	28.570948110504457
1.245623686E9	1130.822291089133	336.3847815860582
1.245706217E9	4.7828755078527685	10.246344768006056
1.2457883525E9	69.53812212770119	42.08631105216822
1.2458700815E9	59.07711717008402	39.3190180344955
1.2459515655E9	56.18888178442319	33.55783714292738
1.2460326745E9	82.69780695247985	196.37541713596218
1.2461133765E9	14.835701510333863	56.97507846660533
1.246193759E9	49.43648212527881	38.26839900595087
1.2462737955E9	37.41305437233776	36.603143002681726
1.246353505E9	63.23931205165894	36.367744594558815
1.2464330355E9	29.45137298331278	22.56147430524
1.2465124845E9	28.607432398408783	24.712547532357938
1.246591786E9	38.58280596713277	27.675379829912004
1.246670842E9	40.10042434606372	39.30745559833785
1.2467497525E9	60.565013438815356	32.836853159246196
1.2468284585E9	68.66839411225425	33.08084839924596
1.246906944E9	15.620016574233441	26.0626851228062
1.246985361E9	61.052615467034016	35.86203742307857
1.2470635605E9	6.585217948717949	21.439222383525397
1.247141556E9	46.00752650946904	33.82156289187911
1.247219478E9	49.92618139313835	29.495954669885105
1.247297317E9	57.36267266302602	45.37393283504007
1.2473749065E9	2.813855779920883	7.12521304673024
1.247452015E9	6.47705658118991	15.479659431254294
1.247528684E9	65.02636155606407	42.33725998302463
1.2476050985E9	58.24013149278361	45.184821695900105
1.247681442E9	48.69327813658575	62.04890397909124
1.247757714E9	74.4468121399798	39.863262368494205
1.247833923E9	67.55473906596507	37.76172557193656
1.2479099405E9	25.059028327266972	16.050313721370454
1.2479856185E9	15.156564452918124	21.25436832425382
1.248060965E9	37.6126255571077	39.781545257132734
1.248136018E9	68.99359496136961	34.90293180890541
1.248210766E9	37.61526389913487	31.353244926268992
1.2482852525E9	29.54746163562579	30.199219825471225
1.2483595655E9	33.51366429495472	30.048632781537204
1.2484338275E9	16.714085795790947	26.51827818677677
1.2485081415E9	12.592596081386587	25.840959884892712
1.2485823085E9	59.765299505552406	49.08085366441876
1.248656221E9	12.807663645109278	23.44475690691631
1.248729996E9	60.5655823287727	39.44834503040214
1.248803631E9	33.26788895991731	43.366709943890534
1.24887699E9	48.260659881139425	46.401717275084955
1.248949989E9	129.76978970646815	986.4136238835487
1.2490226935E9	77.63376304988569	227.7091875161764
1.24909522E9	38.80617554902204	33.85918151671165
1.2491676375E9	72.94514284135492	363.6340149873667
1.2492400235E9	33.61148872679045	26.3302972226798
1.249312281E9	5.354785043878499	10.850550924535188
1.2493843785E9	40.08624278419183	34.422717566750656
1.2494564175E9	68.16888382814453	73.74249600429813
1.249528423E9	66.9434698668	35.15102353167724
1.2496003075E9	52.11703728473499	30.819573486724043
1.249672057E9	56.10974946672801	31.6601712723229
1.249743755E9	76.28173966429	124.94965574246868
1.249815418E9	63.28685264524052	36.047655122897105
1.2498870555E9	60.331955653606634	32.68344323677168
1.2499585885E9	16.5125405889598	22.183483921764346
1.2500299765E9	41.916666666666664	27.934296760598738
1.2501012565E9	50.87881850853549	35.94619006030753
1.2501724235E9	50.52043543078957	33.17637108769679
1.25024351E9	14.94048205315811	12.25666588630015
1.250281923E9	29.288966116420504	23.25746425963094
1.250317436E9	62.574834152992906	177.34504647274125
1.250385436E9	56.03284367091292	33.37976585718444
1.250456128E9	63.95459627768735	60.87035368338317
1.2505267305E9	55.619673990077956	113.92540536352324
1.250597235E9	56.591549695567636	54.87945887540853
1.2506676895E9	50.91789921930447	31.213053901433565
1.250738137E9	53.97247498048122	35.44847338080239
1.2508084315E9	42.103330291970806	26.862207053203218
1.25087841E9	28.327088078151633	27.150462401432076
1.2509481895E9	37.04321394775327	78.80160376904682
1.2510178765E9	40.46135175504107	34.584811616906265
1.2510874685E9	27.181609063200874	32.749012862439976
1.251156914E9	32.442965313333815	56.37233883353473
1.2512262325E9	33.57639029176647	41.655079204137024
1.2512954485E9	68.09781570953277	67.3707965643285
1.2513645695E9	31.428608635258712	29.205430009337775
1.2514336535E9	25.81312268303985	19.88279016254565
1.251502616E9	41.84599747346412	25.615950697049957
1.251571471E9	56.618032858325705	37.32916024681837
1.251640227E9	51.607956779426544	36.19917066183534
1.2517086745E9	34.75838414634146	25.758144067681677
1.2517764175E9	62.69181707353335	37.40817089540497
1.251843634E9	75.92115645144482	33.978407103491726
1.251910797E9	34.577410468319556	36.712840678531215
1.2519779235E9	58.738799964231426	32.20795245366991
1.252044986E9	33.21070613334925	29.347873111494973
1.25211183E9	75.85463764419976	75.01350143246721
1.2521784465E9	54.3270894670432	38.35086831510783
1.2522449675E9	40.82522942680909	31.408352305619825
1.252311527E9	15.38435685456646	36.50294924119661
1.252377986E9	32.10375892196955	34.72409103637378
1.2524441585E9	64.46749197893335	33.214857884822834
1.252510211E9	58.5355222705175	40.98378902393955
1.2525761415E9	37.40644367480861	25.776228049000395
1.2526419145E9	64.5602306966552	37.40089764832697
1.252707578E9	58.66834316370232	36.87993049291621
1.2527731845E9	44.71533536585366	23.365403012292113
1.2528387475E9	49.16056221957696	36.748515099582384
1.252904181E9	67.24744035138734	30.151503194468756
1.252969506E9	63.034482230626715	36.66388073660999
1.2530347485E9	67.42652203265006	34.61577578542701
1.2530997895E9	60.734431331463966	95.93928316541616
1.2531646855E9	26.93214252689332	21.572406889802604
1.2532295435E9	38.00567638438994	38.326799300949354
1.2532943245E9	47.84678366186739	32.57360912031062
1.253359026E9	28.87671444697005	26.43074235183121
1.253423687E9	58.298897155496434	35.34600831910573
1.253488244E9	14.284628391480384	9.469480007423936
1.253552568E9	34.13004596089429	34.35467760260736
1.253616723E9	16.745606237816766	21.920016932023454
1.253680761E9	52.16468858970149	68.47649648076609
1.2537445545E9	62.574548997422845	29.989143330661484
1.2538081025E9	71.1591553734636	69.25400396993855
1.2538715195E9	60.79955502256446	40.018652947212104
1.2539348625E9	35.089714430123834	44.30006295094478
1.253998168E9	46.832066857296326	42.258719582080516
1.254061334E9	17.514651055796172	23.77316501310281
1.254124366E9	56.82046929288763	34.81793554693704
1.254187323E9	56.54475772466326	34.765626818798175
1.254250153E9	55.99536454433949	40.38902490268813
1.2543128285E9	60.938840412951066	36.91024657595881
1.25437534E9	19.522762574260597	45.821621738555926
1.254437781E9	60.917111143145455	34.70353791334321
1.2545002115E9	41.632520663804705	32.61280652768715
1.254562485E9	63.89090294434875	31.61901996797322
1.254624597E9	28.56612189034699	22.584867897560205
1.2546866495E9	0.17866129032258066	1.1518918520024688
1.254748632E9	63.78355523279271	34.76733052517852
1.254810511E9	32.27931966403962	41.27905737851827
1.254872187E9	74.98788154453452	109.13148010229183
1.2549337455E9	394.3982260632249	162.69299745263814
1.254995275E9	59.36563633111657	33.013389527082204
1.2550567275E9	35.01429874275291	32.31190817346502
1.2551180515E9	10.053262360394488	16.44591075425344
1.255179213E9	57.52792285400874	38.79916497305658
1.2552402865E9	59.52407152682256	38.27231175051015
1.255301341E9	45.215281532084994	46.874365490482305
1.25536209E9	59.608448980266964	33.60263318320993
1.255422519E9	66.97019916888793	59.203792151761036
1.25547352E9	3.3975385207086366	8.306830768552455
1.2555037085E9	5.149499360886238	12.925281406843775
1.2555432125E9	6.853815247708859	23.246367702705122
1.2556034385E9	48.44564928595151	65.31862902654703
1.255663597E9	37.43874070253091	26.19069637615084
1.255723746E9	35.8215644258401	26.162606941207148
1.255783844E9	45.822535211267606	35.108773625673564
1.2558438215E9	66.87096397598398	55.71006319113726
1.255903751E9	4.845389739394648	6.847867334665042
1.2559636465E9	61.243338008415144	33.20279932861879
1.256023441E9	34.10529842370639	26.31854184486242
1.256083134E9	66.84132754778938	186.65922717907307
1.256142809E9	70.79484085080706	33.20076595540851
1.2562024485E9	57.248901338521925	35.252118834439166
1.2562620295E9	0.025544135429262396	0.24870347669497225
1.25632157E9	52.09568839545157	36.32573972329257
1.2563810955E9	50.143630070235574	36.353129926447025
1.256440587E9	34.36928483747835	41.366534376294254
1.2565000105E9	56.23752905116373	34.859410259117396
1.256559358E9	32.364583508943475	26.54065578748229
1.2566186565E9	64.99944331983805	36.31449054230045
1.2566779215E9	31.620793248945148	28.253010294786282
1.256737139E9	58.310027878685474	38.42888432055369
1.2567962345E9	58.66664407009457	33.56061076807035
1.256855215E9	52.96731405309134	36.131270106395576
1.256914145E9	52.90133265427383	27.33079512707679
1.256972983E9	58.05924690748839	35.93715150955552
1.257031653E9	6.946507538117434	15.124106549397094
1.257090174E9	22.02714073161972	14.357267161481069
1.257148601E9	52.87014610917936	36.9201999324167
1.2572069365E9	60.72892434379825	35.98379789233707
1.2572651285E9	7.292302131029022	19.034740378436638
1.2573232025E9	36.419040892961725	50.41278159260482
1.2573812295E9	10.026655172413793	20.89536081163175
1.257439136E9	62.49295141231211	160.45348849154792
1.2574969255E9	53.81392168403559	32.40288850495155
1.2575546835E9	55.301073593073596	30.225347580526456
1.257612305E9	41.84041535491277	25.41432811094298
1.257669784E9	57.44374836857217	32.38443595825724
1.257727196E9	12.49075123345944	34.9089372835193
1.257784542E9	70.11237856034047	44.37539434319528
1.2578418435E9	60.075449624585296	28.541014450251858
1.257899097E9	31.76013767318343	30.868427413158596
1.2579562805E9	64.06303168212848	36.93510708635461
1.258013384E9	66.44191180335336	38.143248954769845
1.2580704225E9	0.14007017543859648	0.8164106293952043
1.258127418E9	54.634608973346666	38.54108692520239
1.258184404E9	43.12446254014496	23.48631461627337
1.2582413235E9	47.10292307151148	31.337439069118947
1.2582981735E9	63.655466028640795	51.463012570728225
1.2583549705E9	47.97214195094446	57.94773493842481
1.2584116895E9	43.27278340330946	26.72311114429789
1.258468343E9	1.3087547023189277	3.267793779256592
1.258524958E9	39.70488791534915	25.408389353445695
1.258581553E9	20.974956257400894	34.26484706056198
1.258638125E9	33.60737584640136	26.210506772588108
1.258694637E9	34.771753954056784	26.93855142466825
1.258751057E9	41.42778339452633	23.633783845142727
1.2588073785E9	46.27310536044362	39.094099155699666
1.258863621E9	71.83920599064406	322.59102620667437
1.2589197765E9	37.83337493314316	25.73141232651926
1.2589758215E9	11.276392857142858	13.817255645439458
1.2590318095E9	41.370194369015294	31.127323162276912
